player_name,team,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,porpag,adjoe,pfr,year,pid,type,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts
Ade Adebayo,UC Davis,10,13.7,40.7,8.7,40.0,42.02,1.3,9.6,3.6,62.3,1,2,0.5,2,3,0.667,0,2,0.0,6.2,1.8,40.0,Jr,04-Jun,-1.7377099999999999,31.8832,5.9,2022,70602,all,100.111,103.27600000000001,0.7807189999999999,18.3192,-3.65305,-7.7237800000000005,4.07073,-7.39185,9.5455,-8.10498,0.713121,0.0909,0.6364,0.7273,0.1818,0.5455,0.4545,0.4545
Zach Crisler,Fairfield,21,40.6,89.3,15.4,41.1,44.44,5.0,14.3,9.3,18.9,17,25,0.68,15,36,0.41700000000000004,16,59,0.271,1.0,0.8,26.3,Jr,09-Jun,-0.21612800000000001,82.2789,3.8,2022,70604,all,102.846,109.434,1.2939399999999999,71.6917,-2.92076,-1.93777,-0.982991,-4.39869,21.0476,-2.98651,-1.41218,0.9048,2.5714,3.4762,0.9048,0.2857,0.1905,4.5238
Braden Bell,Marist,21,58.1,97.7,18.0,49.3,50.49,4.5,18.0,10.0,14.8,12,18,0.667,33,66,0.5,24,74,0.324,2.3,1.7,12.9,Sr,07-Jun,0.568318,92.301,2.9,2022,70607,all,93.2594,98.5788,2.3133,98.9435,0.180845,-0.8694940000000001,1.05034,1.1718600000000001,23.5238,0.060929599999999993,1.11093,0.8571,3.8571,4.7143,1.0476,0.6667,0.4286,7.1429
DeShawn Thomas,Coastal Carolina,12,12.1,100.0,13.4,50.0,52.75,10.1,4.6,5.0,23.0,6,10,0.6,9,18,0.5,0,0,0.0,18.2,1.5,55.6,Sr,10-Jun,0.0634489,87.3298,5.2,2022,70609,all,94.4631,97.2384,0.9183100000000001,23.9888,5.43317,-3.3150199999999996,8.74819,0.9204129999999999,9.9375,-2.82183,3.7422400000000002,1.0,0.75,1.75,0.25,0.3125,1.5,3.375
Anthony Holland,Fresno St.,20,65.5,109.5,11.3,46.5,50.25,5.5,13.2,7.6,12.9,18,22,0.818,14,28,0.5,22,73,0.301,1.9,1.7,21.8,Jr,05-Jun,1.12175,96.4727,3.4,2022,70610,all,104.054,103.24700000000001,2.40095,98.4946,2.9824200000000003,1.6570599999999998,1.32535,0.349654,29.0,-0.23065,0.580304,1.2727,3.4545,4.7273,1.0,0.8636,0.4545,5.4545
Brandton Chatfield,Seattle,7,2.1,95.1,16.0,66.7,66.67,4.9,14.8,0.0,31.5,0,0,0.0,4,6,0.667,0,0,0.0,0.0,0.0,0.0,So,10-Jun,0.0493301,89.5824,8.7,2022,70611,all,100.319,98.0383,0.33311999999999997,3.5806,-7.71215,-5.15266,-2.5594799999999998,-4.4841,3.2857,-5.74126,1.25716,0.1429,0.4286,0.5714,0.0,0.0,0.0,1.1429
Jacob Toppin,Kentucky,24,41.6,103.5,16.0,46.5,52.33,5.8,16.2,7.6,17.0,32,41,0.78,40,86,0.465,4,13,0.308,1.4,1.5,41.4,Jr,09-Jun,1.1309799999999999,104.074,2.5,2022,70613,all,100.281,93.9106,2.00401,77.3971,1.83033,0.4727,1.35763,2.59301,17.5,1.09887,1.49414,0.9167,2.625,3.5417,0.6667,0.4583,0.25,5.1667
Jake Betlow,Lehigh,15,35.0,76.1,16.3,42.2,43.48,0.5,5.6,13.3,27.6,3,4,0.75,5,16,0.313,11,35,0.314,0.0,0.8,7.8,Jr,02-Jun,-0.8275389999999999,68.2413,3.4,2022,70614,all,112.26100000000001,113.12899999999999,0.6870689999999999,29.3862,-8.68217,-5.12765,-3.5545199999999997,-8.91419,14.1333,-5.53198,-3.3822099999999997,0.0667,0.6667,0.7333,1.0667,0.2,0.0,3.0667
Darrious Agnew,Alcorn St.,18,17.9,100.7,25.3,52.9,53.45,11.9,17.9,9.0,15.0,21,40,0.525,33,64,0.516,2,4,0.5,2.9,1.5,58.8,Sr,08-Jun,0.7017800000000001,103.93,5.0,2022,70615,all,100.641,103.51899999999999,0.8920379999999999,37.9794,-3.39077,-1.8312400000000002,-1.55954,-1.8324599999999998,11.0556,-0.35155,-1.48091,1.1111,1.6111,2.7222,0.3889,0.2778,0.2778,5.1667
Reed Fenton,Lehigh,15,65.5,89.8,14.0,37.2,44.23,1.4,10.0,9.7,15.2,23,26,0.885,14,37,0.37799999999999995,12,49,0.245,0.5,1.7,30.2,Jr,04-Jun,-0.689851,77.6625,2.5,2022,70616,all,108.819,109.661,1.59848,65.8779,-3.3207400000000002,-2.35784,-0.9628979999999999,-5.058730000000001,26.4,-4.25004,-0.808689,0.3333,2.2,2.5333,1.4667,0.8,0.1333,5.8
Ryan Rapp,Washington St.,19,35.5,81.7,14.5,38.4,42.42,1.4,12.7,19.1,29.6,14,21,0.667,10,29,0.345,11,40,0.275,0.5,0.9,30.4,Jr,05-Jun,-0.59453,76.9391,3.5,2022,70617,all,99.4527,95.5384,2.26737,64.0247,-1.2161,-2.73254,1.51644,-2.46393,20.7368,-3.71774,1.25381,0.2632,2.3158,2.5789,2.0526,0.3158,0.1053,3.5263
Noah Williams,Washington St.,27,72.9,100.0,26.2,48.1,52.76,2.6,10.8,21.6,19.8,78,97,0.804,81,191,0.424,47,124,0.379,0.8,3.0,30.8,Jr,05-Jun,2.67876,111.736,3.2,2022,70618,all,95.3762,90.822,3.68569,157.431,4.67245,2.1398099999999998,2.5326299999999997,5.09666,29.963,2.31315,2.7835,0.7037,2.8519,3.5556,2.6667,1.5556,0.2222,14.1111
Tylan Pope,Tulane,23,36.4,96.7,24.5,44.6,48.61,13.2,18.7,6.3,13.7,32,50,0.64,48,104,0.462,1,7,0.14300000000000002,2.6,2.5,45.0,So,06-Jun,1.03115,105.65799999999999,4.4,2022,70619,all,94.8654,93.8579,1.68797,72.4808,-1.12677,-1.7221799999999998,0.595416,0.275638,14.5652,0.258049,0.0175899,1.7391,2.3913,4.1304,0.3478,0.6087,0.3043,5.6957
Nobal Days,Tulane,22,45.9,91.0,7.7,45.5,48.03,5.0,12.7,6.2,25.6,9,16,0.563,12,24,0.5,2,9,0.222,4.2,1.5,48.5,Jr,09-Jun,-0.573017,76.6469,3.7,2022,70620,all,99.0674,98.7056,1.9003299999999999,78.0511,0.799896,-3.13746,3.93735,-1.1738,19.1818,-3.42865,2.25485,0.8636,2.1364,3.0,0.5909,0.5,0.6364,1.7727
Alex Hemenway,Clemson,24,39.3,102.6,15.3,55.8,59.23,0.0,10.0,7.6,20.3,16,18,0.889,12,24,0.5,24,62,0.387,0.7,1.5,20.9,Jr,03-Jun,0.8573200000000001,100.98299999999999,3.5,2022,70621,all,98.4688,92.7769,1.87955,61.3686,1.82825,0.357944,1.47031,1.44888,15.7917,-0.39229899999999995,1.8411799999999998,0.0,1.2917,1.2917,0.5833,0.375,0.0833,4.6667
Jamir Chaplin,South Florida,21,39.8,95.7,17.7,49.4,48.18,7.0,13.5,6.5,14.7,19,46,0.413,31,57,0.544,7,27,0.259,1.8,2.1,54.8,Jr,05-Jun,0.6453270000000001,96.9483,3.6,2022,70622,all,103.535,100.805,1.45983,61.9991,0.889191,0.284223,0.604967,0.7563,16.4091,0.0339758,0.722324,1.0909,1.9545,3.0455,0.4545,0.5455,0.2273,5.2727
B.J. Mack,Wofford,19,36.8,102.9,21.1,51.4,54.56,6.4,14.7,8.6,17.3,16,18,0.889,32,59,0.542,15,47,0.319,3.3,1.3,17.0,Jr,08-Jun,1.12048,104.199,5.0,2022,70625,all,103.49600000000001,102.094,1.48827,59.251000000000005,-0.958261,-0.804148,-0.154112,-0.8854209999999999,17.8571,-0.783751,-0.10166900000000001,1.0,2.3333,3.3333,0.6667,0.381,0.4286,6.7619
Chase Hunter,Clemson,24,35.1,75.0,18.1,33.9,36.05,2.2,8.3,13.0,19.2,8,12,0.667,23,55,0.418,5,35,0.14300000000000002,1.1,1.8,13.3,Jr,03-Jun,-0.401165,77.0284,3.2,2022,70626,all,98.1314,92.459,1.69668,55.7176,-2.34616,-3.7085800000000004,1.36242,-3.3550400000000002,14.125,-4.75537,1.40032,0.25,0.9583,1.2083,0.9167,0.4167,0.125,2.875
Al-Amir Dawes,Clemson,24,63.5,101.9,20.0,54.2,56.04,1.8,8.0,16.0,19.7,23,31,0.742,32,69,0.46399999999999997,43,109,0.39399999999999996,0.8,2.1,17.4,Jr,02-Jun,1.98112,107.725,1.8,2022,70627,all,97.9231,92.2627,3.0853599999999997,101.67399999999999,3.72068,2.1083,1.61238,4.16915,25.5417,2.3332,1.83595,0.375,1.6667,2.0417,1.875,0.875,0.1667,9.0
DJ Harvey,Detroit,23,45.0,95.3,17.4,49.6,52.31,3.0,14.7,4.9,19.8,16,18,0.889,23,55,0.418,28,76,0.368,1.0,1.4,13.7,Sr,06-Jun,0.803733,97.0943,3.9,2022,70628,all,107.072,102.486,1.6816200000000001,76.2796,-1.28538,-0.737783,-0.5475939999999999,-1.5913899999999999,19.5652,-0.648786,-0.9426,0.5217,2.3913,2.9130000000000003,0.4783,0.4783,0.1739,6.3478
Tyler Saint-Furcy,Marist,21,38.6,77.8,13.5,40.6,44.3,3.4,12.4,4.9,24.2,17,32,0.531,18,36,0.5,1,12,0.083,2.7,2.0,66.7,Jr,04-Jun,-0.9112120000000001,68.243,4.8,2022,70629,all,94.5011,99.8913,1.46566,62.6591,-3.61113,-5.17031,1.55918,-4.39947,15.619000000000002,-5.662030000000001,1.2625600000000001,0.4286,1.7619,2.1905,0.381,0.5238,0.3333,2.6667
Kofi Cockburn,Illinois,31,66.7,117.9,27.4,65.4,63.71,15.6,24.0,1.3,13.2,120,217,0.5529999999999999,214,327,0.654,0,0,0.0,4.8,0.7,66.4,Jr,Jul-00,4.79977,137.106,3.7,2022,70631,all,92.4523,85.7727,3.8401,187.26,3.2603400000000002,2.98645,0.273892,8.0693,27.0,6.74445,1.32485,3.3871,6.0645,9.4516,0.1613,0.3226,1.2903,17.6774
Devante Carter,Nicholls St.,23,82.3,98.3,27.4,41.7,46.79,3.1,14.5,27.9,14.1,88,126,0.698,115,268,0.429,10,44,0.22699999999999998,1.9,1.9,40.4,Sr,03-Jun,2.10851,103.721,2.0,2022,70632,all,98.491,102.71600000000001,2.80219,152.315,0.656524,-0.0412837,0.697808,1.17077,32.56,1.2992700000000001,-0.128499,0.92,4.2,5.12,4.04,1.08,0.44,14.88
Ken Evans,Jackson St.,18,47.4,81.2,18.6,34.3,40.24,4.2,13.5,15.6,21.1,24,35,0.6859999999999999,23,74,0.311,5,15,0.33299999999999996,0.0,2.8,39.3,So,04-Jun,-0.6202340000000001,75.8279,2.0,2022,70635,all,90.3602,98.11,1.89373,62.9907,-4.0267800000000005,-5.44539,1.41861,-3.9539400000000002,19.2222,-5.16097,1.2070299999999998,0.7222,2.2778,3.0,1.3889,0.9444,0.0,4.7222
Yoro Sidibe,Norfolk St.,12,12.8,51.8,13.0,27.5,28.64,3.7,18.3,4.4,36.4,1,2,0.5,4,16,0.25,1,4,0.25,3.3,0.5,10.0,Jr,07-Jun,-1.38875,44.5558,6.8,2022,70636,all,98.8252,101.976,0.8625729999999999,23.3024,-8.60925,-9.26802,0.6587689999999999,-11.0049,9.6429,-9.80423,-1.2006299999999999,0.2857,1.6429,1.9286,0.2143,0.0714,0.2143,1.0
Jonas James,Jackson St.,18,75.1,86.4,21.9,42.9,46.11,1.8,8.7,23.9,23.1,38,63,0.603,53,131,0.405,11,31,0.355,0.2,2.2,38.9,Sr,Jun-00,-0.1049,84.249,2.9,2022,70637,all,93.3677,101.375,2.7488099999999998,90.0145,-3.9946300000000003,-4.084569999999999,0.08993739999999999,-4.63183,30.4444,-4.54066,-0.091175,0.5,2.3333,2.8333,3.1111,1.1667,0.0556,9.8333
Rocket Watts,Mississippi St.,28,56.4,87.0,23.3,38.2,41.23,1.6,6.7,24.4,17.3,30,39,0.769,59,154,0.38299999999999995,22,87,0.253,0.0,0.4,16.2,Jr,02-Jun,0.809167,95.6003,3.3,2022,70639,all,109.596,101.046,2.0502,81.0563,-3.3649199999999997,-1.22438,-2.14053,-4.22395,22.6429,-2.48655,-1.7374,0.3214,1.3571,1.6786,2.7143,0.1429,0.0,7.6429
Malik Hall,Michigan St.,28,43.6,111.9,15.9,53.3,57.9,9.0,17.7,13.5,18.6,41,59,0.695,37,70,0.529,8,22,0.364,1.1,1.2,64.1,Jr,07-Jun,1.57718,111.291,2.7,2022,70640,all,103.19,95.1385,1.9456099999999998,87.6369,4.74596,2.44678,2.29918,4.56058,17.5357,2.52247,2.0381099999999996,1.3929,2.7857,4.1786,1.25,0.3571,0.1786,4.9643
Tyrell Jones,South Alabama,7,7.2,65.2,25.8,31.3,38.72,0.0,11.9,17.6,37.3,8,12,0.667,3,11,0.273,3,13,0.231,1.3,2.8,50.0,Jr,01-Jun,-0.550845,70.9386,4.6,2022,70641,all,102.40899999999999,100.113,1.04431,15.8676,-8.44017,-7.86257,-0.577607,-8.1594,11.2857,-7.2835399999999995,-0.8758670000000001,0.0,1.2857,1.2857,1.1429,0.5714,0.1429,3.2857
Javon Franklin,South Alabama,23,11.4,88.4,16.7,41.4,42.96,13.2,18.5,5.7,23.7,5,10,0.5,9,21,0.429,2,8,0.25,8.8,1.3,34.5,Sr,07-Jun,0.09033300000000001,90.0844,2.6,2022,70642,all,99.2391,93.119,0.638624,28.1989,0.864188,-2.38331,3.24749,1.23311,5.3913,-0.209502,1.44262,0.6522,0.9565,1.6087,0.1739,0.1304,0.4783,1.2609
Allen Flanigan,Auburn,27,75.2,104.5,23.6,53.7,58.8,3.6,15.5,18.9,25.0,97,125,0.7759999999999999,78,138,0.565,44,130,0.33799999999999997,0.6,1.6,46.6,Jr,06-Jun,3.1832,115.741,3.0,2022,70643,all,103.932,98.4593,3.0068799999999998,154.248,2.22479,2.38668,-0.161882,2.69427,30.3704,2.54486,0.149409,1.0,4.5185,5.5185,2.8889,0.8889,0.1852,14.2593
Jaylin Williams,Auburn,27,65.3,112.0,18.9,58.9,59.65,5.5,13.3,15.5,19.8,31,49,0.633,84,130,0.6459999999999999,32,94,0.34,5.4,1.4,21.9,Jr,08-Jun,2.86707,116.87799999999999,3.7,2022,70644,all,102.84899999999999,97.4342,2.7038,140.386,5.62828,3.15125,2.47704,5.8621,26.3704,3.94639,1.9157099999999998,1.3333,3.3704,4.7037,2.0,0.6667,1.4444,10.9259
Julius Marble II,Michigan St.,27,22.4,103.4,20.7,58.5,61.2,8.5,16.8,1.7,21.2,26,38,0.684,40,70,0.5710000000000001,1,1,1.0,1.7,0.7,53.5,Jr,08-Jun,0.801603,110.12100000000001,9.5,2022,70645,all,103.491,95.2865,1.03061,44.3778,-2.56587,-1.6003399999999999,-0.965525,-2.15663,9.3333,-3.03608,0.8794549999999999,0.7037,1.4074,2.1111,0.0741,0.1111,0.1481,4.037
Steven Izzo,Michigan St.,8,1.0,18.8,29.0,0.0,0.0,10.3,0.0,14.7,54.6,0,0,0.0,0,1,0.0,0,2,0.0,0.0,0.0,0.0,Jr,08-May,-0.31944,18.3047,3.6,2022,70646,all,112.833,106.73299999999999,0.0979213,1.12496,-21.4319,-18.7593,-2.67267,-28.3516,1.375,-18.1205,-10.2312,0.125,0.0,0.125,0.125,0.0,0.0,0.0
Khalif Battle,Temple,11,54.1,91.1,28.5,42.8,48.6,2.6,19.1,19.0,17.7,40,50,0.8,28,73,0.384,23,73,0.315,0.6,0.7,34.2,Jr,05-Jun,2.00807,103.654,3.9,2022,70649,all,100.509,99.463,3.0335,65.4377,0.5351199999999999,0.504839,0.0302817,-0.593406,31.4545,0.39469099999999996,-0.9880969999999999,0.7273,5.6364,6.3636,2.3636,0.3636,0.1818,15.0
Damion Baugh,TCU,26,45.4,89.3,12.9,44.5,47.59,2.8,11.8,16.6,30.4,15,22,0.682,29,63,0.46,5,19,0.263,1.6,2.7,26.8,Jr,03-Jun,-0.149143,83.0603,3.1,2022,70650,all,89.0985,86.6755,2.7566900000000003,102.915,2.28786,-1.74912,4.036980000000001,1.7237099999999999,19.5769,-2.3532599999999997,4.076969999999999,0.5,2.1154,2.6154,1.9231,0.9615,0.2692,3.3846
Ellis Magnuson,Eastern Washington,21,36.2,99.3,15.8,48.4,53.9,1.5,5.5,21.5,26.6,17,20,0.85,19,43,0.442,7,18,0.389,0.3,1.2,32.8,Jr,02-Jun,0.319849,91.0686,2.8,2022,70651,all,104.603,106.77,1.1272,51.6601,-2.9702900000000003,-1.32655,-1.6437400000000002,-2.83146,15.8182,-1.58762,-1.24384,0.1818,0.8182,1.0,2.0,0.3182,0.0455,3.5909
Dereon Seabron,North Carolina St.,24,40.7,96.8,18.9,51.0,52.24,7.8,16.5,8.5,22.0,19,33,0.5760000000000001,45,83,0.542,5,20,0.25,1.9,2.3,32.0,So,07-Jun,0.719913,97.4933,2.5,2022,70653,all,101.215,96.226,1.8254299999999999,76.8434,1.7971599999999999,0.036574300000000004,1.76058,1.21719,17.0417,0.401863,0.815331,1.0833,2.3333,3.4167,0.7917,0.6667,0.2917,5.1667
Boogie Ellis,USC,28,58.4,103.6,20.6,50.8,53.01,1.4,8.5,12.8,15.6,44,67,0.657,44,105,0.419,51,132,0.386,1.1,2.5,28.3,Jr,03-Jun,1.82002,107.711,3.0,2022,70654,all,91.0399,88.6741,3.12383,117.29299999999999,3.1177900000000003,1.56524,1.55255,3.7550199999999996,23.3571,1.3444,2.41062,0.2857,1.8214,2.1071,1.5357,1.0714,0.2143,10.1786
Titus Wright,Western Michigan,17,47.5,97.5,22.1,55.7,55.78,11.2,15.9,5.3,21.0,32,60,0.5329999999999999,54,96,0.563,0,1,0.0,3.1,0.6,61.9,Jr,08-Jun,1.05877,98.906,4.1,2022,70655,all,107.689,105.20299999999999,1.7105099999999998,67.3769,-2.52632,-2.27561,-0.250716,-2.61197,22.3333,-1.7987400000000002,-0.813226,2.1111,3.3333,5.4444,0.5556,0.2778,0.6111,8.7222
Chase Graham,North Carolina St.,6,1.1,125.3,27.3,50.0,57.55,0.0,0.0,0.0,0.0,2,2,1.0,0,1,0.0,2,5,0.4,0.0,0.0,33.3,Jr,01-Jun,0.301325,132.622,3.6,2022,70656,all,113.479,112.338,0.0949044,1.02577,-1.8903900000000002,6.615539999999999,-8.505930000000001,1.0121799999999999,1.8333,5.16971,-4.15753,0.0,0.0,0.0,0.0,0.0,0.0,1.3333
Amari Davis,Missouri,25,86.0,101.2,26.0,45.2,50.09,2.1,10.6,11.6,9.8,90,112,0.804,136,295,0.461,23,82,0.28,1.0,2.3,29.7,Jr,03-Jun,2.4127099999999997,105.464,2.7,2022,70658,all,110.53299999999999,110.557,1.9936900000000002,145.734,-2.28798,0.24554499999999999,-2.53353,-2.16791,35.44,-0.300214,-1.86769,0.64,3.04,3.68,1.88,1.36,0.32,17.24
Josh Corbin,Winthrop,25,35.1,122.7,17.1,58.6,59.1,1.6,9.8,7.4,9.2,7,10,0.7,8,18,0.444,47,116,0.405,0.0,1.7,7.5,Jr,03-Jun,1.39479,113.885,1.9,2022,70660,all,96.0471,98.8376,1.3845,63.2959,1.96288,3.09715,-1.1342700000000001,4.50397,14.04,4.10177,0.402202,0.2,1.2,1.4,0.56,0.44,0.0,6.56
Dante Wilcox,FIU,21,34.1,99.4,16.3,60.7,61.58,9.6,19.8,5.2,28.2,14,22,0.636,37,61,0.607,0,0,0.0,2.3,1.1,36.1,So,06-Jun,0.401177,93.3581,6.7,2022,70661,all,106.98899999999999,108.007,0.95305,56.6735,-4.265630000000001,-3.37238,-0.8932469999999999,-5.6710199999999995,14.12,-4.11793,-1.5530899999999999,1.28,2.2,3.48,0.4,0.24,0.36,3.96
Spencer Jones,Stanford,26,66.8,105.0,14.9,54.9,56.18,3.8,12.3,7.1,16.3,22,33,0.667,26,49,0.531,46,124,0.371,2.6,2.5,19.1,Jr,07-Jun,1.63135,102.206,4.4,2022,70664,all,97.7114,91.8895,3.4037699999999997,146.894,6.24867,2.7869099999999998,3.46176,4.19477,28.2692,1.28624,2.90853,0.8077,3.0769,3.8846,1.0385,1.2308,0.6538,8.1538
Chase Claxton,Winthrop,23,44.8,125.2,10.2,58.7,60.46,10.0,10.5,2.6,12.1,24,38,0.632,37,56,0.6609999999999999,0,7,0.0,4.1,2.0,60.3,Jr,07-Jun,1.26778,104.01299999999999,4.3,2022,70665,all,92.5935,95.2988,2.15996,93.5865,4.445790000000001,1.13634,3.30945,1.8678700000000001,19.4783,-0.179612,2.0474900000000003,1.7826,1.7826,3.5652,0.3043,0.6957,0.6957,4.2609
Neal Begovich,Stanford,3,0.6,233.3,9.6,116.7,116.67,0.0,16.1,0.0,0.0,0,0,0.0,2,2,1.0,1,1,1.0,0.0,0.0,0.0,So,09-Jun,0.9890469999999999,207.41099999999997,0.0,2022,70666,all,103.44,102.31700000000001,0.20192100000000002,1.08971,3.20285,5.93655,-2.7337,30.945,2.3333,23.7863,7.15872,0.0,0.3333,0.3333,0.0,0.0,0.0,2.3333
James Keefe,Stanford,24,16.6,92.0,13.1,34.6,42.25,10.1,17.2,5.8,16.8,12,20,0.6,9,26,0.34600000000000003,0,0,0.0,1.9,1.3,76.9,Jr,09-Jun,0.0416418,86.8378,3.9,2022,70668,all,98.8786,92.7401,0.90851,34.9261,-0.307137,-1.96565,1.65852,-0.188432,7.625,-1.5954,1.40696,0.5833,1.1667,1.75,0.25,0.1667,0.125,1.25
Jack Mullally,Fairfield,6,0.6,21.7,20.5,0.0,0.0,16.5,0.0,0.0,0.0,0,0,0.0,0,2,0.0,0,1,0.0,0.0,0.0,0.0,Jr,10-May,-0.255481,22.1482,11.4,2022,70678,all,109.305,117.109,0.0410779,0.7960649999999999,-21.3044,-12.1484,-9.156039999999999,-21.4915,1.1667,-13.720999999999998,-7.77042,0.1667,0.0,0.1667,0.0,0.0,0.0,0.0
Christian Ings,Norfolk St.,22,60.0,87.1,21.9,42.0,47.9,2.8,13.8,18.3,24.1,54,83,0.6509999999999999,50,115,0.435,5,22,0.22699999999999998,0.4,2.0,60.6,Jr,02-Jun,0.34579899999999997,89.2285,4.3,2022,70679,all,106.963,113.26100000000001,1.21815,99.3822,-4.97582,-2.95193,-2.02388,-5.1929099999999995,25.2273,-3.4738599999999997,-1.71905,0.5909,2.8636,3.4545,2.3636,0.8636,0.0909,7.6818
Oumar Ballo,Arizona,24,11.7,100.5,21.5,62.9,61.51,13.0,16.1,2.9,26.6,16,29,0.552,22,35,0.629,0,0,0.0,3.9,1.8,82.9,So,Jul-00,0.446859,105.86,6.4,2022,70681,all,92.5709,89.7697,0.81298,33.1418,1.92039,0.00453566,1.91586,-0.393936,6.25,-1.93822,1.5442799999999999,0.625,0.9167,1.5417,0.125,0.2083,0.25,2.5
Tyreke Locure,UAB,22,79.0,102.9,21.9,48.2,51.27,3.4,11.4,17.2,15.7,47,65,0.723,53,110,0.48200000000000004,45,140,0.321,0.3,3.4,26.0,Jr,Jun-00,2.27894,104.34,3.4,2022,70682,all,102.572,106.25299999999999,2.50798,152.264,0.800017,1.92675,-1.12673,-0.276762,34.5769,-0.0153276,-0.261434,1.0385,3.9615,5.0,3.1154,2.0385,0.0769,13.4615
Josiah Allick,UMKC,18,63.5,100.7,26.3,56.2,57.54,6.4,20.6,9.0,18.2,36,57,0.632,79,138,0.5720000000000001,14,40,0.35,1.6,1.5,32.0,Jr,08-Jun,2.01213,105.802,5.1,2022,70687,all,100.73,100.21700000000001,2.64798,87.3404,-1.8158299999999998,-1.21255,-0.603273,-0.21423499999999998,26.9091,0.27665,-0.490885,1.8636,4.1364,6.0,1.2273,0.9091,0.3182,15.0
Sam Martin,UMKC,15,17.5,94.4,10.0,53.3,53.25,1.9,5.0,12.1,26.8,2,4,0.5,2,4,0.5,4,11,0.364,1.0,0.9,26.7,So,Jun-00,-0.22123299999999999,78.4248,6.3,2022,70688,all,106.30799999999999,106.315,0.678188,18.3055,-4.37536,-2.93721,-1.43815,-6.68646,11.5,-5.2525699999999995,-1.4338899999999999,0.2222,0.6111,0.8333,1.6667,0.3889,0.1111,2.0
Shykeim Phillips,UNC Wilmington,2,7.6,76.0,29.1,30.4,34.19,2.3,15.2,21.5,12.0,4,7,0.5710000000000001,7,21,0.33299999999999996,0,2,0.0,2.0,1.2,30.4,Jr,Jun-00,-0.21949899999999997,82.6739,2.4,2022,70689,all,106.117,112.529,1.252,8.40752,-10.7872,-7.3175,-3.4697199999999997,-7.96445,24.5,-4.05985,-3.9045900000000002,0.5,3.0,3.5,2.5,0.5,0.5,9.0
Keli Leaupepe,Loyola Marymount,20,53.1,113.1,22.5,53.4,59.1,10.9,15.4,10.4,17.8,54,67,0.8059999999999999,49,90,0.544,19,55,0.345,0.5,1.3,46.2,Jr,06-Jun,2.87383,120.71799999999999,5.3,2022,70690,all,101.62899999999999,99.3542,2.2611,80.9347,3.43705,4.17065,-0.733599,2.91909,23.5,2.9786799999999998,-0.059589699999999995,1.95,2.85,4.8,1.1,0.5,0.1,10.45
Pavel Zakharov,Cal Baptist,10,2.2,84.7,20.1,38.9,40.2,13.9,3.9,0.0,19.1,1,2,0.5,2,7,0.28600000000000003,1,2,0.5,0.0,0.0,22.2,Jr,Jul-00,0.0166702,86.9715,7.1,2022,70691,all,102.85799999999999,101.044,0.254675,3.7551300000000003,-7.830489999999999,-2.89755,-4.93294,-9.23056,2.8,-5.07716,-4.1534,0.3,0.1,0.4,0.0,0.0,0.0,0.8
Anton Watson,Gonzaga,32,47.2,121.7,15.8,64.2,64.9,6.2,13.8,9.1,16.2,39,60,0.65,86,121,0.711,3,20,0.15,3.3,3.4,42.6,Jr,08-Jun,2.19734,118.825,4.8,2022,70692,all,90.4387,86.7328,2.65253,144.799,10.4653,5.0899,5.37544,7.937,18.9375,3.22628,4.710719999999999,0.9062,2.375,3.2812,1.1875,1.1875,0.625,6.875
Darion Spottsville,Eastern Michigan,14,54.0,90.0,14.8,39.7,46.51,2.7,6.8,16.1,22.7,19,25,0.76,23,56,0.41100000000000003,0,2,0.0,0.4,2.8,43.1,Sr,03-Jun,-0.210436,82.6353,3.0,2022,70693,all,116.06299999999999,112.905,1.15249,52.9238,-3.7969199999999996,-2.74627,-1.05065,-5.35424,21.9412,-4.1504199999999996,-1.2038200000000001,0.5294,1.4118,1.9412,1.8824,1.1765,0.0588,5.1765
Jason Gibson,Towson,16,57.3,103.5,20.0,49.2,54.28,0.8,5.8,13.9,20.0,36,46,0.7829999999999999,23,48,0.479,24,72,0.33299999999999996,0.3,1.1,38.3,Jr,01-Jun,1.50645,102.133,3.9,2022,70695,all,115.652,115.24600000000001,1.07202,56.1474,-3.81569,0.398358,-4.21404,-3.87901,26.125,-0.857033,-3.02198,0.1875,1.3125,1.5,1.75,0.5,0.0625,9.625
Charles Thompson,Towson,18,70.3,112.1,16.9,55.0,57.07,10.6,15.1,4.2,15.9,31,48,0.6459999999999999,66,120,0.55,0,0,0.0,6.3,2.0,40.0,Jr,07-Jun,2.02719,106.039,4.0,2022,70696,all,106.805,107.105,1.9655599999999998,102.27799999999999,2.04751,0.416642,1.63086,0.023920900000000002,28.5,0.260571,-0.23665,2.7222,3.7222,6.4444,0.5556,0.9444,1.5556,9.0556
